Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,AI-PAVE-BR,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Atributos Multimidia,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
id,product_type,,,extracted_attributes,cor_ol,quantidade_de_lugares_ol,tipo_ol,marca_ol,estilo_ol,tipo_de_sofa_cama_ol,composicao_ol,quantidade_de_pecas_ol,tipo_de_agrupamento_ol,tamanho_ol,tipo_de_assento_ol,tipo_de_encosto_ol,indicacao_ol,material_ol,cor_llm,quantidade_de_lugares_llm,tipo_llm,marca_llm,estilo_llm,tipo_de_sofa_cama_llm,composicao_llm,quantidade_de_pecas_llm,tipo_de_agrupamento_llm,tamanho_llm,tipo_de_assento_llm,tipo_de_encosto_llm,indicacao_llm,material_llm,cor,quantidade_de_lugares,tipo,marca,estilo,revestimento,tipo_de_assento,tipo_de_encosto
madeiramadeira-openapi||634612,Sofá,"Sofá Ibiza 2,32m Retrátil, Reclinável com Molas Suede Yescasa","Com um designer exclusivo e inovador, o sofá Ibiza é um modelo sensacional para quem gosta de modelos modernos. Extremamente confortável, tem encosto reclinável em 5 posições, é retrátil e com um revestimento super macio. Este modelo traz um diferencial no assento, um lindo bordado pantográfico na parte frontal e em todo seu assento, transmitindo uma sensação maior de conforto. Além disso tudo, ele é feito com espuma D33, Molas Bonnel, Mega camada de Fibra siliconada e madeira de eucalipto 100% reflorestado, tudo isso para proporcionar maior conforto e comodidade para você e sua família.","{""cor"":""Café"",""marca"":""Ibiza"",""tipo"":""Reclinável, Retrátil""}",Café,,"Reclinável, Retrátil",Ibiza,,,,,,,,,,,Não informado,Não informado,Sofá,Yescasa,Moderno,Retrátil Reclinável,"Espuma D33, Molas Bonnel, Fibra siliconada, Madeira de eucalipto",Não informado,Não informado,Não informado,Bordado pantográfico,Reclinável em 5 posições,Não informado,Suede,Marrom,4 Lugares,,Yescasa,Moderno,Suede,Retrátil,Reclinável
viahousedecor||14246533776,Sofá,Sofá Gala Reclinável Assento Confort  Linho Cinza Claro - Via House,"A Via House vai ajudar você a criar um ambiente especial para sua família e amigos, para curtir bons momentos, relaxar e colecionar memórias!<br>O Sofá Confort é confortável e tem opções incríveis para você criar a sala de estar dos seus sonhos<br>Nossos estofados são de alta qualidade e durabilidade. O que o torna super confortável são assentos com espuma Hiper Soft D33 envolvidas em fibra Siliconada Compactada para deixar o estofado gostoso e aconchegante, sua sala se torna um ambiente super agradável. Seu Netflix nunca mais será o mesmo! <br>","{""cor"":""Cinza Claro""}",Cinza Claro,,,,,,,,,,,,,,Cinza Claro,Não informado,Sofá,Via House,Confort,Reclinável,Não informado,Não informado,Não informado,Não informado,Assento Confort,Não informado,Não informado,Linho,Cinza Claro,3 Lugares,,Via House,Clássico,Linho,Retrátil,Reclinável
drossi||81953p,Sofá,Sofá 3 Lugares Viena D07 230cm Base de Madeira Corano Palha - D'Rossi,"Inspirado na realeza, o Sofá 3 Lugares Viena é sinônimo de elegância e sofisticação. O design clássico com linhas curvas remete ao conceito real, além do detalhe em capitonê do encosto agregar muito mais charme. Já o conforto e suavidade ficam por conta da tapeçaria com espuma de alta densidade e do revestimento alto padrão. Enfim, seja para compor a decor do seu living, para passar um tempo em silêncio lendo um livro ou para receber os seus convidados, o fato é que esse sofá decorativo será o ponto alto da sua sala de estar e, com certeza, elogios pelo seu bom gosto não faltarão. Então, não espere mais, adicione hoje mesmo ao seu carrinho!<br><br><br><strong>Dimensões</strong><br><br><strong>Altura:</strong> 77 cm<br><strong>Largura:</strong> 230 cm<br><strong>Profundidade:</strong> 87 cm<br><strong>Altura do assento até o chão:</strong> 44 cm<br><strong>Peso:</strong> 60 kg<br><br><strong>Especificações </strong><br><br><strong>Estrutura:</strong> Madeira de Eucalipto<br><strong>Espuma:</strong> Assento D-28/Encosto D-23<br><strong>Tecido:</strong> Corano<br><strong>Tipo de Pés:</strong> Madeira de Eucalipto Envernizada<br><strong>Peso Suportado:</strong> 100 kg por assento<br><strong>Diferenciais:</strong> Braços com design curvo e encosto em capitonê<br><strong>Garantia:</strong> 90 dias contra defeitos de fabricação<br><strong>Montagem:</strong> O produto vai desmontado, necessita de ferramentas para montagem dos pés<br><strong>Instruções de Limpeza:</strong> Utilizar um pano limpo e levemente úmido<br><strong>Você irá receber:</strong>01 Produto - Entregue em: 02 Volumes<br><br><br><strong>Observações Relevantes</strong><br><br>- Todos os produtos vão embalados com total segurança;<br>- As cores dos produtos podem sofrer alterações dependendo do seu monitor;<br>- Para futuras compras, não garantimos a mesma tonalidade de cor, pois existe variação a cada lote do fabricante do tecido;<br>- As imagens são meramente ilustrativas, não acompanham objetos de decoração e eletros;<br>- Confira as dimensões do produto no momento da compra e certifique-se de que passará normalmente por escadas, elevadores, portas e corredores;<br>- Importante: Por se tratar de estofado as medidas podem ter uma pequena variação em até 3 cm;<br>- Não nos responsabilizamos no ato da entrega por montagens, desmontagens, instalações de produtos;<br>- Não nos responsabilizamos no ato da entrega por subir escadas, elevadores, nem utilização de guinchos ou equipamentos similares para acesso a pisos superiores em apartamentos;<br>- A entrega do produto é realizada em todo território nacional, até onde as rodovias alcançam, entregas fluviais ou aéreas devem ser cotadas a parte;<br>- Observando as orientações acima, evita-se futuros desagrados ou imprevistos com a entrega do produto. Havendo despesas adicionais, serão de responsabilidade do cliente;","{""marca"":""D'Rossi"",""quantidade_de_lugares"":""3 Lugares""}",,3 Lugares,,D'Rossi,,,,,,,,,,,Corano Palha,3 Lugares,Sofá,DRossi,Clássico,Não informado,"Madeira de Eucalipto, Espuma D-28, Espuma D-23, Corano",1,Não informado,230cm,Não informado,Capitonê,Sala de Estar,Madeira,Palha,3 Lugares,,D'Rossi,Clássico,Corano,Fixo,Fixo
zamori||23509,Sofá,Sofá 4 Lugares Para Sala de Estar Império 280 cm D02 Veludo Telha C-262 - Lyam Decor,"<p>Descrição do produto: O Sofá 4 Lugares Império é o que você precisa para inovar o seu ambiente com elegância! Irá tornar a decoração do ambiente marcante e pode ser utilizada em sala de estar, escritório, recepção ou hall de entrada. Adquira agora o seu!</p><p>Características:</p><p>Estrutura em madeira de reflorestada de eucalipto. Partes em MDF ou OSB.</p><p>Revestimento Veludo Importado de alta qualidade;</p><p>Design clássico e inovador;</p><p>Assento fixo com espuma D-28 HR sobre percintas elásticas;</p><p>Encosto fixo com espuma D-23 sobre percintas elásticas com botões;</p><p>Braço com espuma D-23;</p><p>Suporta até 120 kg.</p><p>Dimensões do produto (L x A x P)</p><p>280 x 77 x 87 cm</p><p>Altura do assento: 44 cm</p><p>Profundidade livre de assento: 54 cm</p><p>Largura do assento: 216 cm</p><p>Altura livre do encosto: 39 cm</p><p>Largura do braço: 32 cm</p><p>Altura do braço: 77 cm</p><p>Altura dos pés: 18 cm</p><p>Por se tratar de estofado as medidas podem ter uma pequena variação de até 3 cm.</p><p>A tonalidade do produto real poderá ter ligeira variação devido o lote de tecidos.</p><p><br></p><p>Observações importantes:</p><p>Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidade excessivos.</p><p>Pode haver alguma diferença de tonalidade entre a imagem e o produto real, por conta do tratamento de imagens e a calibração de cores do seu monitor.</p><p>As imagens são meramente ilustrativas, não acompanham objetos de decoração e eletrônicos.</p><p>Ao receber a mercadoria, o cliente deve verificar as condições da embalagem, caso haja alguma avaria não assine o comprovante de recebimento.</p><p>Montagem, desmontagem e outras instalações serão de responsabilidade do cliente. Não nos responsabilizamos, no ato da entrega, por subir escadas/elevadores ou pelo transporte por guincho em apartamentos. Eventuais despesas são de responsabilidade do comprador.</p><p>Confira as dimensões do produto e certifique-se de que passará normalmente por supostos elevadores, portas, escadas e/ou corredores de sua residência.</p>","{""quantidade_de_lugares"":""4 Lugares""}",,4 Lugares,,,,,,,,,,,,,Telha,4 Lugares,Sofá,Lyam Decor,Império,Não informado,Não informado,Não informado,Não informado,280 cm,Fixo,Fixo,Sala de Estar,Veludo,Telha,4 Lugares,,Lyam Decor,Clássico,Veludo,Fixo,Fixo
magazineluiza||215169600,Sofá,Sofá Retrátil e Reclinável 3 Lugares Suede Montana,"O estofado Montana: possui os assentos retráteis (que se estendem) e o encosto reclinável. Conta com assento em espuma ortopédica (mais firme) D45 e encosto misto Flocos de Espuma, além de braços em espuma D-23. Também vem com revestimento em suede, com pés em madeira cor tabaco e estrutura em madeira 100% de reflorestamento eucalipto e pinus (seca e tratada). Possui catraca de ferro para reclinar o encosto com 4 posições, tubo de aço no retrátil dos assentos para abrir.","{""marca"":""American Comfort"",""quantidade_de_lugares"":""3 Lugares"",""tipo_de_sofa_cama"":""Reclinável,Retrátil""}",,3 Lugares,,American Comfort,,"Reclinável,Retrátil",,,,,,,,,Não informado,3 Lugares,Retrátil e Reclinável,Montana,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,retrátil,reclinável,Não informado,Suede,Tijolo,3 Lugares,,American Confort,,Suede,Retrátil,Reclinável
rufinodecor||RUDEC0210,Sofá,Sofá Retrátil 3 Lugares Itália Larg. 1.85m,"Sofá Retrátil 3 Lugares Itália Larg. 1.85m <br>Largura 1.85m<br> Assento fechado: 0.90m<br> Assento aberto: 1.20m<br> Larg. dos braços: 0.18m<br> Alt. do chão ao assento: 0.40m<br> Caixa atrás: 0.17m<br> Altura: 0.90m<br> Um sofá retrátil para até 3 pessoas<br> Passa em portas de 0.65cm<br>Assento:<br>O assento é com percinta elástica e espuma D26.<br>Encosto:<br>O encosto são com almofadas soltas compostas de flocos de espuma.<br>Estrutura:<br>A estrutura de madeira eucalipto de reflorestamento, produto ecologicamente correto e na fixação são usados grampos galvanizados antiferrugem.<br>Revestimento:<br>O revestimento é em tecido veludinho. Um tecido que tem um superfícies macia devido a pequenos fios armados e delicados.<br>Peso indicado<br>Um Sofá indicado, até 90kg por pessoa.<br>* As imagens dos produtos são meramente ilustrativas. As cores podem sofrer variações dependendo da luminosidade, tipo de câmera, ou mesmo a visualização das imagens em computadores ou notebooks com telas LCD ou LED, tablets ou smartphones dependendo da quantidade de pixls, podendo deixar as imagens com cores mais opacas ou cores mais vibrantes.","{""cor"":""Bege""}",Bege,,,,,,,,,,,,,,Não informado,3 Lugares,Retrátil,Itália,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,elástica,almofadas soltas,90kg por pessoa,eucalipto,Veludinho Bege,3 Lugares,,Império Decor,,Veludo,Retrátil,
adonaiestofados||3958,Sofá,"Sofá Sem Caixa Retrátil e Reclinável 2,00m com Molas Kiara Linho Cinza Adonai Estofados","<p>Sofá Sem Caixa Retrátil e Reclinável Kiara possui uma funcionalidade inteligente, um design elegante, além de proporcionar o equilíbrio perfeito entre estilo e comodidade.</p><p>Medidas do Produto Montado:</p><p>Largura: 2,00m</p><p>Altura: 0,97m</p><p>Profundidade total fechado: 1,00m</p><p>Profundidade total aberto: 1,20m</p><p>Largura de assento: 1,80m</p><p>Profundidade do assento fechado: 0,67m</p><p>Profundidade do assento como cama: 1,15m</p><p>Altura do assento ao final do encosto: 0,50m</p><p>Braço: 0,10m</p><p>Chão ao assento: 0,55m</p><p>Chão ao final do braço: 0,66m</p><p>Especificações Técnicas:</p><p>Encosto:Composto por 2 almofadas soltas com enchimento de 80% fibra e 20% flocos que proporcionam maciez e conforto.</p><p>Assento:Composto pelo conjunto deMolas Bonnel, Espuma D-33 e percintas elásticas de 5mm que são esticadas por uma percintadeira, que garante a melhor qualidade para o conforto e durabilidade do assento.</p><p>Estrutura:Sua estrutura é toda composta por madeira de eucalipto 100% reflorestada, fixada por grampos galvanizados que vão fazer todo o trabalho de manter uma estrutura firme, com alta qualidade e durabilidade.</p><p>Informações relevantes:</p><p>Esse produto suporta de 130 a 150kg por assento.</p><p>*Este produto vai embalado em 1 Volume.</p><p>Garantia 90 dias após o recebimento do produto.</p><p>Instruções de limpeza:Utilizar um pano limpo e seco.Não limpe com escovas ou produtos abrasivos.</p><p>Observações importantes:</p><p>As imagens são meramente ilustrativas, não acompanham objetos de decoração e eletros;</p><p>As cores dos produtos podem sofrer alterações dependendo do seu monitor, tela de celular ou lote do tecido.</p><p>Todos os produtos vão embalados com total segurança;</p><p>Confira a embalagem e o produto no ato da entrega, caso o produto esteja em desacordo recuse imediatamente.</p><p>Não nos responsabilizamos no ato de entrega por montagens, desmontagens, instalações de produtos, nem uso de guinchos ou equipamentos para acesso a pisos superiores em apartamentos.</p><p>Confira as dimensões do produto no momento da compra e certifique-se de que passará por escadas, elevadores, portas e corredores. Observando as orientações acima, evita-se futuros desagrados ou imprevistos com a entrega do produto.</p><p>CASO TENHA, A MONTAGEM DO PRODUTO É DE RESPONSABILIDADE DO COMPRADOR, NÃO EFETUAMOS A MONTAGEM DO PRODUTO.</p><p>*As transportadorasNÃO SOBEMescadas, elevadores e não adentram residências*</p><p>A entrega será feita até a porta ou portaria do endereço no qual o pedido foi feito, qualquer necessidade de movimentação do produto até o local onde ele será utilizado é de inteira responsabilidade do CLIENTE, caso haja algum dano ou qualquer coisa do tipo no produto durante a movimentação NÃO NOS RESPONSABILIZAMOS.</p>","{""cor"":""Cinza"",""tipo"":""Reclinável, Retrátil""}",Cinza,,"Reclinável, Retrátil",,,,,,,,,,,,Cinza,Não informado,Sofá,Adonai Estofados,Não informado,Sem Caixa Retrátil e Reclinável,Não informado,1,Não informado,200m,Com Molas Bonnel,Com Almofadas Soltas,Não informado,Linho,Cinza,2 Lugares,Sofá-cama,Adonai Estofados,,Linho,Retrátil,Reclinável
bananabit||7289p,Sofá,Sofá Cama 02 Lugares Lisboa Veludo Verde Tana Decor,"Sofá Cama 02 Lugares Lisboa Veludo Verde Tana DecorO Sofá Cama Lisboa no Veludo é uma opção versátil e prática de mobiliário, ideal para espaços compactos que precisam de funcionalidade extra. Sua estrutura é fabricada com madeira de eucalipto proveniente de reflorestamento, refletindo um compromisso com a sustentabilidade ambiental. Este sofá cama acomoda confortavelmente duas pessoas quando usado como sofá. A escolha do Veludo como material de revestimento confere ao sofá uma aparência elegante e é conhecido por sua durabilidade e facilidade de limpeza, tornando-o uma escolha prática para uso diário. A espuma de densidade D-23 no assento e encosto proporciona conforto ao sentar e descansar. A densidade D-23 é adequada para uso prolongado e garante um suporte adequado. Os pés em madeira tipo ""L"" são projetados para proporcionar estabilidade ao sofá e adicionam um toque de estilo ao design geral. Quando você precisa de uma cama extra, este sofá se transforma em uma cama de tamanho adequado para acomodar duas pessoas confortavelmente. O Sofá Cama Lisboa é uma escolha prática e funcional para espaços menores, onde a versatilidade é essencial. Ele oferece um lugar confortável para sentar durante o dia e se converte facilmente em uma cama à noite, tornando-o uma solução conveniente para acomodação de hóspedes. ESPECIFICAÇÕES TÉCNICAS:Altura: 80 cm<br>Largura: 210 cm<br>Profundidade: 121 cm<br>Altura dos chão até o assento: 40 cm<br>Altura do encosto: 55 cm<br>Largura do assento: 170 cm<br>Profundidade do assento: 60 cm<br>Altura do chão ao braço: 52 cm<br>Altura interna do braço: 12 cm<br>Peso: 50 kgPeso Suportado: Até 240 KgEstrutura: Madeira Eucalipto<br>Espuma: D-23<br>Tecido: Veludo<br>Tipo de pés: Madeira tipo L<strong>Volume:</strong> 1<br>Garantia: 90 dias contra defeito de fabricação<br>Montagem: O produto vai montado, apenas parafusar os pés IMPORTANTE (LEIA COM ATENÇÃO): Ao realizar a compra o cliente está ciente das condições abaixo descritas.1 - Não realizamos a montagem dos móveis. Como forma de oferecer valores competitivos aos nossos clientes, não acrescentamos o valor da montagem em nossos produtos.2 - A montagem, desmontagens e instalações devem ser contratadas pelo cliente. Não realizamos esse tipo de serviço, o produto vem com instruções de montagem.3 - Para que seu produto tenha uma montagem perfeita, orientamos contratar um montador profissional. Caso você mesmo queira montar o produto siga a instrução de montagem, ficando para o comprador a inteira responsabilidade pela montagem.4 - Antes da compra confira as dimensões, e certifique-se de que o produto passará por elevadores, portas e corredores, já que o transporte não inclui a subida de lances de escada, quaisquer despesas deste tipo ficam a cargo do cliente.5 - O transporte é feito apenas em via terrestre, não nos responsabilizamos pela contratação de balsas ou barcos, o mesmo também fica a cargo do cliente.6 - Os objetos de decoração que ambientam as fotos não acompanham o produto.7 - O transporte tem seu valor. Você deve ir nas perguntas passar o seu CEP e perguntar o valor, caso já não esteja aparecendo o mesmo.8 - Todos os produtos são novos e fabricados pelos nossos fornecedores.9 - As cores do produto no site podem variar de acordo com o monitor, a iluminação do ambiente ou sua percepção visual. Garantia do Produto:Produto com 90 dias de garantia, na parte técnica do produto. Sobre a Limpeza do Produto:Na limpeza do produto usar somente pano meio úmido auxiliado por um outro seco.Não usar nenhum produto a base de solvente na limpeza do produto, pois pode danificá-lo.","{""marca"":""D'Rossi"",""tipo"":""Cama""}",,,Cama,D'Rossi,,,,,,,,,,,Verde,2 Lugares,Sofá Cama,Tana Decor,Não informado,Não informado,Não informado,1,Não informado,Não informado,Não informado,Não informado,Não informado,Veludo,Verde,2 Lugares,Sofá-cama,D'Rossi,,Veludo,Retrátil,Reclinável
wsestofados||Amazonas210azul,Sofá,"Sofá Amazonas 2,10 metros Retrátil com Molas Suede Veludo Light - Ws estofados","<p><span>Procurando um estofado amplo, confortável, bonito e que combine com seu ambiente? Conheça o Sofá Amazonas. Sua estrutura desenvolvida em madeira de eucalipto de reflorestamento proporciona maior segurança e qualidade ao móvel. Seu revestimento é em tecido Suede, seus assentos, encostos e braços em fibra de silicone faz deste produto sinônimo de sofisticação e extremo conforto. Seus assentos retráteis tornam este produto muito espaçoso para você e sua família! Desfrutar de um bom filme em sua sala não será mais como antes. Características: - Encosto fixo, almofadas fixas compostas de 100% fibra siliconada e para maior conforto. - Assentos: Retráteis com espuma D28 soft envolvidas em fibra 100% siliconada compactada, molas, percintas pneumáticas com feltro para proteger do atrito com as molas. - Braços: Com 25cm de largura e com espuma D23. - Fixação: Grampos galvanizados antiferrugem. - Estrutura de Madeira maciça 100% eucalipto de reflorestamento, produto ecologicamente correto. - Tecido Veludo Light. - Pés em Tabaco. Medidas montado: - Altura: 105 cm - Profundidade fechado: 106 cm - Profundidade aberto: 155 cm - Largura: 210 cm - Pé de tabaco: 0,5 cm - Rodas de silicone - Peso aproximado 80 kg - Uma Praticidade: Bipartido (dividido em 2 módulos) para facilitar o transporte em corredores estreitos e escadas. - Suporta até 120 kg por pessoa - Fácil montagem, não é necessário montador. - 3 Meses de garantia - 12 Meses de garantia na estrutura Informações importantes: – Os objetos que ambientam as fotos não acompanham o produto. – Os tecidos podem sofrer alterações de tonalidades dependendo do lote de produção. – Verifique as dimensões do produto e certifique-se que o percurso que ele fará até o local de uso permite sua passagem. – Imagens meramente ilustrativas. – Tonalidade de cores pode sofrer variação conforme monitor. – Nos responsabilizamos pela entrega dos produtos adquiridos até a porta de entrada ou portaria do endereço indicado. Quaisquer despesas ou danos no transporte até o local de uso ficam a cargo do cliente. “As transportadoras não sobem escadas ou elevadores”.</span></p>",{},,,,,,,,,,,,,,,Não informado,Não informado,Sofá,Ws estofados,Retrátil,Não informado,Não informado,2,Não informado,210 metros,Retráteis,Fixo,Não informado,Suede Veludo Light,Azul,2 Lugares,Módulo,WS Estofados,,Suede,Retrátil,Fixo
madeiramadeira-openapi||181918,Sofá,"Sofá Retrátil e Reclinável 2 Lugares Realce Gralha Azul 2,60m","O estofado Versatto é produzido com matéria prima de alta qualidade, seu design é moderno, e seu nome já diz tudo, versátil, possui encosto reclinável composto por fibras siliconadas mistas com flocos de espuma, seu assento é retrátil com molas espirais, com várias opções de abertura é composto por espuma D-26 que proporcionam muito mais conforto.","{""cor"":""Bege"",""marca"":""Gralha Azul"",""quantidade_de_lugares"":""2 Lugares"",""tipo"":""Reclinável, Retrátil""}",Bege,2 Lugares,"Reclinável, Retrátil",Gralha Azul,,,,,,,,,,,Azul,2 Lugares,Retrátil e Reclinável,Realce,Moderno,Não informado,Fibras siliconadas mistas com flocos de espuma,Não informado,Não informado,260m,Retrátil,Reclinável,Não informado,Não informado,Veludo Bege,2 Lugares,,Gralha Azul,Moderno,Veludo,Retrátil,Reclinável
magazineluiza||216761700,Sofá,Sofá Retrátil e Reclinável 4 Lugares,"Sofá Elite Style 4 lugares da Linoforte. Desfrute de muito conforto e qualidade com este lindo estofado. Possui assentos retráteis em espuma D-33, além de encosto reclinável em Fibra de Poliéster Siliconizada e braços em espuma D-23, deixando o produto muito mais confortável e aconchegante pra você e sua família. Tem ainda revestimento em tecido Suede com estrutura em madeira de reflorestamento Eucalipto e Pinus (seca e tratada) e um design moderno para dar um toque especial em sua casa. Um produto que une conforto, praticidade, qualidade, resistência e durabilidade.","{""cor"":""Cinza"",""marca"":""Linoforte"",""quantidade_de_lugares"":""4 Lugares"",""tipo_de_sofa_cama"":""Reclinável, Retrátil""}",Cinza,4 Lugares,,Linoforte,,"Reclinável, Retrátil",,,,,,,,,Não informado,4 Lugares,Retrátil e Reclinável,Linoforte,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,retráteis,reclinável,Não informado,Suede,Cinza,4 Lugares,,Linoforte,Moderno,Suede,Retrátil,Reclinável
lansofbrasil||571p,Sofá,"Sofa Retratil Reclinavel 2 Lugares 2,40m Crystal Veludo Rosê LansofBR","SOBRE O PRODUTO<br><br><br>Descubra a elegância e o conforto do estofado Crystal. Ele é o móvel que faltava na sua sala de Tv, com design moderno ele vai proporcionar elegância e requinte a sua sala. Sinta o prazer de se acomodar com um estofado retrátil e reclinável confortável e aconchegante. Saiba mais sobre o produto.<br><br><br>CARACTERÍSTICAS DO PRODUTO:<br>- Revestimento veludo, diversas cores;<br>- Assento retrátil;<br>- Encosto Reclinável;<br>- Pillow top 0,15cm espuma D26 macia certificada de fabricação continua Prorelax;<br>- Braços com fibra de silicone;<br>- Mola bonnel de sustentação;<br>- Lateral do assento em chapa de mdf 15mm;<br>- Rodízio de silicone 50mm;<br>- Retratil canaleta com travas e pintura epóxi;<br>- Percintas elásticas Italianas entrelaçadas;<br>- Madeira de eucalipto maciça proveniente de reflorestamento;<br>- Pés em polipropileno 0,16cm x 0,05cm x 0,05cm;<br>- Encosto com fibra de silicone 07x64mm com colméias;<br>- Catraca 05 estágios;<br>- Encosto removível / Costura pespontada com puxes;<br>- Profundidade gigante;<br><br><br>DIFERENCIAS:<br>- Design moderno;<br>- Costura pespontada com puxes;<br>- Produto de alta qualidade e durabilidade;<br>- Peso indicado por assento até 120kg;<br>- Para a limpeza, recomendamos utilizar pano levemente úmido;<br><br><br>DIMENSÕES: <br>Comprimento: 240 cm<br>Altura: 92 cm<br>Largura do Assento: 11 cm<br>Altura do assento: 50 cm<br>Profundidade total fechado: 110 cm<br>Profundidade total aberto: 160 cm<br>Profundidade do assento aberto: 104 cm<br>Profundidade do assento fechado: 52cm<br>Altura do braço: 67 cm<br>Largura do braço: 20 cm<br>Peso: 48,6 kg por módulo<br><br><br>VOLUMES, MONTAGEM E GARANTIA:<br>-Uma unidade por embalagem<br>- O produto chegará desconectado. Apenas conectar os módulos<br>- Garantia do fabricante: até 90 dias corridos após o recebimento, contra defeitos de fabricação;<br><br>EMBALAGEM<br>Plástico / Isomanta 4mm / Espuma / Papelão / Malha Poliéster<br><br>INFORMAÇÕES IMPORTANTES:<br>- A entrega do produto é realizada pelo lojista;<br>- Pede haver alguma diferença de tonalidade entre a imagem e o produto real, por conta de lote de tecido, tratamento de imagens e a calibração de cores da tela;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- Por se tratar de estofado as medidas podem ter uma variação em até 2 cm;<br>","{""cor"":""Rosé"",""quantidade_de_lugares"":""2 Lugares"",""tipo"":""Reclinável, Retrátil""}",Rosé,2 Lugares,"Reclinável, Retrátil",,,,,,,,,,,,Rosê,2 Lugares,Retratil Reclinavel,LansofBR,Moderno,Não informado,Não informado,Não informado,Não informado,Não informado,Retratil,Reclinável,Sala de Tv,Veludo,Rosé,2 Lugares,Módulo,Lansof Brasil,Moderno,Veludo,Retrátil,Reclinável
madeiramadeira-openapi||896027,Sofá,Sofá Cama Niágara 4 Lugares Retrátil e Reclinável 200cm Veludo com Molas Grafite,"O Sofá cama Niágara é perfeito para quem tem pouco espaço e preza por beleza, elegância e conforto ao mesmo tempo.<br> Suas bordas gigantes dão o charme final para que o seu espaço fique deslumbrante e moderno<br> Ele possui as almofadas soltas e com zíper, que facilita na limpeza<br> Vai com duas almofadas decorativas extras que contribuem para elegância e beleza do produto.","{""cor"":""Grafite"",""quantidade_de_lugares"":""4 Lugares"",""tipo"":""Reclinável, Retrátil""}",Grafite,4 Lugares,"Reclinável, Retrátil",,,,,,,,,,,,Grafite,4 Lugares,Sofá Cama,Não informado,Não informado,Retrátil e Reclinável,Veludo,Não informado,Não informado,200cm,Não informado,Não informado,Não informado,Molas,Grafite,4 Lugares,Sofá-cama,Estofados Plenas,Moderno,Veludo,Retrátil,Reclinável
mobly||SI378UP93KQWMOB-565248,Sofá,Sofá-Cama Casal 3 Lugares Cari Suede Veludo Cinza,"Que tal o Sofá-Cama Cari?Quer dar uma nova cara para um cantinho em especial da sua casa? Aposte no Sofá-Cama Cari! Com visual moderno, ele se adapta aos mais diferentes estilos e tipos de ambiente, servindo tanto de assento para ver televisão ou receber os amigos quanto para acomodar quem for passar a noite. Outro detalhe legal é a cor cinza que confere sutileza para a sua decoração e os pés robustos em madeira pinus que são discretos e charmosos. Agora é só investir nas melhores combinações e conquistar o lar-style dos sonhos!",{},,,,,,,,,,,,,,,Cinza,3 Lugares,Sofá-Cama,Cari,Moderno,Casal,Suede Veludo,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Madeira Pinus,Cinza,3 Lugares,Sofá-cama,Mobly,Moderno,Suede,,Reclinável
