Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Artibutos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Atributos AI-PAVE-BR,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Atributos Multimídia,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
id,product_type,,,extracted_attributes,cor_ol,genero_ol,material_ol,tamanho_ol,marca_ol,indicacao_ol,tipo_ol,tema_ol,modelo_ol,modelagem_ol,classificacao_ol,manga_ol,gola_ol,quantidade_ol,quantidade_de_pecas_ol,tipo_de_gola_ol,time_ol,estampa_ol,indicacao_para_ol,linha_ol,adicional_ol,cor_llm,genero_llm,material_llm,tamanho_llm,marca_llm,indicacao_llm,tipo_llm,tema_llm,modelo_llm,modelagem_llm,classificacao_llm,manga_llm,gola_llm,quantidade_llm,quantidade_de_pecas_llm,tipo_de_gola_llm,time_llm,estampa_llm,indicacao_para_llm,linha_llm,adicional_llm,marca,tamanho,cor,material,estilo_da_peca,gola,manga,quantidade_de_pecas,producao,genero,tema
netshoes||D63-4564-018-02,Camiseta,Camiseta Oakley Mark II SS Masculina,"Componha looks casuais com a Camiseta Oakley Mark II SS Tee Masculina! Feito de material leve e macio, o modelo apresenta estampa com o logo da marca que agrega valor a peça. Não perca tempo e compre já o seu!","{""genero"":""Masculina"",""indicacao"":""Dia a Dia"",""manga"":""Manga Curta"",""marca"":""Oakley"",""material"":""Algodão"",""tamanho"":""P""}",,Masculina,Algodão,P,Oakley,Dia a Dia,,,,,,Manga Curta,,,,,,,,,,Não informado,Masculino,Não informado,Não informado,Oakley,Não informado,Camiseta,Não informado,Mark II SS,Não informado,Não informado,Curta,Não informado,Não informado,Não informado,Não informado,Não informado,Logo,Não informado,Não informado,Não informado,Oakley,P,Rosa,Aldogão,Estampada,Careca,Manga Curta,1 Peça,,Masculino,
kasubeckstore||d34beb26bb0a11ee965b4201ac185040,Camiseta,Camiseta Dryfit Tigre Noite Estrelada Van Gogh 5,"Kasubeck Store®Estampa ExclusivaSua loja de camisetas online, com produtos de primeira linha.Tem uma idéia Legal e gostaria de presentear alguém? Aqui é onde suas idéias se tornam realidade!Qualquer dúvida estamos à disposição!Vendemos em atacado sem necessidade de CNPJ, com descontos incríveis.A camiseta é totalmente em Dryfit. Ideal para a prática de esportes e dias quentes. O tecido possui rápida secagem e também pode ser utilizada no dia a dia. A estampa é totalmente em sublimação, então pode ficar despreocupado quanto a estampa se desgastar, pois não acontecerá.Tabela de medidas: (altura x largura de cintura).Masculino:P - 68 x 49 cmM - 72 x 52 cmG - 74 x 57 cmGG - 78 x 64 cmXG - 84 x 67 cmFeminino (BabyLook):P - 56 x 40 cmM - 58 x 42 cmG - 60 x 44 cmGG - 64 x 48 cmXG - 67 x 51 cmInfantil-juvenil:00 - 37 x 30 cm02 - 40 x 32 cm04 - 44 x 36 cm06 - 48 x 40 cm08 - 50 x 40 cm10 - 52 x 40 cm12 - 56 x 42 cm14 - 60 x 46 cm16 - 64 x 50 cmTemos uma equipe altamente qualificada para desenho e atendimento, podendo personalizar seu pedido da maneira que preferir!ATENÇÃO AS MEDIDAS PODEM VARIAR ATÉ 2 CM.","{""genero"":""Unissex"",""indicacao"":""Esporte"",""marca"":""Hella Store"",""tamanho"":""GG"",""tipo"":""Camiseta""}",,Unissex,,GG,Hella Store,Esporte,Camiseta,,,,,,,,,,,,,,,Não informado,Masculino,Dryfit,"P, M, G, GG, XG, BabyLook, Infantil-juvenil",Não informado,Esporte,Camiseta,Noite Estrelada Van Gogh,Não informado,Não informado,Não informado,Curta,Gola Redonda,Não informado,Não informado,Não informado,Não informado,Noite Estrelada Van Gogh,Não informado,Não informado,Não informado,Kasubeck Store,GG,Preto,Dryfit,Estampada,Redonda,Manga Curta,1 Peça,,Unissex,Tigre
focanamoda||CMAALG-1503-MARINHO-G,Camiseta,Camiseta Algodão Vintage Classic Car - Foca na Moda,"A <strong>Camiseta Algodão Vintage Classic Car</strong> é confeccionada em tecido <strong>100% Algodão, malha penteada fio 30.1</strong> com gola redonda, costura reforçada ombro a ombro e modelagem com caimento reto. A estampa do tema ""<strong>Carros</strong>"" é feita através do processo <strong>Digital DTG</strong>. Produto ideal para quem busca ótima qualidade e conforto. O percentual de encolhimento pós lavagem é 3,50%.<br><br><strong>Dicas de Lavagem</strong>: Não utilizar alvejantes, lavar na máquina pelo lado avesso e passar o ferro pelo lado avesso.<br><br><strong>Código</strong>: CMAALG-EST-1503<br><br><strong>Tags</strong>: carro, vintage,, classic, clássico, retrô, antigo, car<br><br><strong>Medidas do produto</strong><br><strong>P</strong> - Busto: <strong>100</strong> cm, Cintura: <strong>100</strong> cm, Quadril: <strong>100</strong> cm, Manga: <strong>19</strong> cm, Comprimento: <strong>66</strong> cm.<br><strong>M</strong> - Busto: <strong>104</strong> cm, Cintura: <strong>104</strong> cm, Quadril: <strong>104</strong> cm, Manga: <strong>20</strong> cm, Comprimento: <strong>68</strong> cm.<br><strong>G</strong> - Busto: <strong>110</strong> cm, Cintura: <strong>110</strong> cm, Quadril: <strong>110</strong> cm, Manga: <strong>21</strong> cm, Comprimento: <strong>71</strong> cm.<br><strong>GG</strong> - Busto: <strong>120</strong> cm, Cintura: <strong>120</strong> cm, Quadril: <strong>120</strong> cm, Manga: <strong>23</strong> cm, Comprimento: <strong>74</strong> cm.<br><strong>GGG</strong> - Busto: <strong>126</strong> cm, Cintura: <strong>126</strong> cm, Quadril: <strong>126</strong> cm, Manga: <strong>24</strong> cm, Comprimento: <strong>77</strong> cm.<br>","{""cor"":""Marinho"",""genero"":""Masculino"",""marca"":""Foca na Moda"",""material"":""Algodão"",""modelagem"":""Redonda"",""tamanho"":""G""}",Marinho,Masculino,Algodão,G,Foca na Moda,,,,,Redonda,,,,,,,,,,,,Não informado,Não informado,Algodão,"P, M, G, GG, GGG",Foca na Moda,Não informado,Camiseta,Carros,Vintage Classic Car,Reta,Não informado,Curta,Redonda,Não informado,Não informado,Não informado,Não informado,Digital DTG,Não informado,Não informado,Não informado,Foca na Moda,G,Azul Marinho,Aldogão,Estampada,Redonda,Manga Curta,1 Peça,,Masculino,
netshoes||A46-4164-156-08,Camiseta,Camiseta Juvenil Quiksilver Tijuana Manga Curta Masculina,Com design básico e moderno a Camiseta Infantil Quiksilver é ideal para o dia a dia da criançada. Confeccionada em algodão se ajusta ao corpo com máximo conforto e qualidade.,"{""cor"":""Marinho, Cinza"",""genero"":""Masculina"",""marca"":""Quiksilver"",""tamanho"":""8""}","Marinho, Cinza",Masculina,,8,Quiksilver,,,,,,,,,,,,,,,,,Não informado,Masculino,Algodão,Não informado,Quiksilver,Dia a dia,Camiseta,Não informado,Tijuana,Não informado,Juvenil,Manga Curta,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Criança,Não informado,Não informado,Quiksilver,8,"[Azul, Cinza]",Algodão,,Careca,Curta,1 Peça,,Masculino,
nessastop||ec352f7a1abb11eea9c54201ac185049,Camiseta,Camiseta Masculina Algodão Premium Dragon Ball Super Anime,CAMISETA 100% Algodão fio 30.1 Estampas em vinil emborrachado ou SublimaçãoMedidas Aproximadas em Cm:P: Altura: 70cm Largura: 51cm Manga: 23cmM: Altura: 74cm Largura: 53cm Manga: 24cmG: Altura: 75cm Largura: 54cm Manga: 25cmGG: Altura: 78cm Largura: 56cm Manga: 25cmA PRONTA ENTREGA.BOAS COMPRAS...,"{""cor"":""Cinza"",""genero"":""Masculino"",""tamanho"":""P""}",Cinza,Masculino,,P,,,,,,,,,,,,,,,,,,Não informado,Masculino,Algodão,P,Não informado,Não informado,Camiseta,Anime,Dragon Ball Super,Não informado,Não informado,Curta,Gola Redonda,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Nessa Stop,P,Cinza,Algodão,,Careca,Curta,1 Peça,,Masculino,Dragon Ball 
netshoes||E63-3459-006-09,Camiseta,Camiseta Ellus Estampada Masculina,"Abuse do estilo com a Camiseta Ellus Estampada Masculina! Ideal para um visual despojado e autêntico, essa camiseta masculina apresenta estampa moderna e tecido leve que te mantém confortável nas mais diversas ocasiões. Adquira já essa camiseta estampada masculina!","{""cor"":""Preto"",""genero"":""Masculino"",""marca"":""Ellus"",""tamanho"":""EGG""}",Preto,Masculino,,EGG,Ellus,,,,,,,,,,,,,,,,,Não informado,Masculino,Não informado,Não informado,Ellus,Não informado,Camiseta,Não informado,Estampada,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Moderna,Não informado,Não informado,Não informado, Ellus,EGG,Preto,Algodão,Estampada,Careca,Curta,1 Peça,,Masculino,
bossabrasil||121B0140GG,Camiseta,Camiseta Casual Masculina Estampa Macacos Dia a Dia,"<p>Liberdade e atitude é com a Camiseta Bossa Brasil. Bem moderno e urbano é confeccionada em 100% Algodão macio e leve ao toque da pele, a t'shirt masculina meia malha estonada fio 30/1 com decote redondo, garante um visual moderno e despojado para o homem que está sempre na moda. Autêntico o modelo conta com gola arredondada e modelagem reta, ideal para combinações com jeans e bermudas!</p><p>ESPECIFICAÇÕES TÉCNICAS<br>Indicado para: Dia a Dia<br>Ocasião: Conforto<br>Estilo: Casual<br>Estilo da Peça: Estampada<br>Tipo de gola: Gola Redonda<br>Material: Algodão<br>Tipo de manga: Curta<br>Garantia do Fabricante: Contra defeitos de fabricação<br></p>","{""cor"":""Vermelho"",""genero"":""Masculino"",""tamanho"":""GG""}",Vermelho,Masculino,,GG,,,,,,,,,,,,,,,,,,Não informado,Masculino,Algodão,Não informado,Bossa Brasil,Dia a Dia,Camiseta,Não informado,Não informado,Reta,Não informado,Curta,Gola Redonda,Não informado,Não informado,Redonda,Não informado,Macacos,Não informado,Não informado,Não informado,Bossa Brasil,GG,Vermelho,Algodão,Estampada,Redonda,Curta,1 Peça,,Masculino,Macacos 
focanamoda||CMAALG-1277-AZUL-P,Camiseta,Camiseta Algodão Me beija aqui rapidão - Foca na Moda,"A <strong>Camiseta Algodão Me beija aqui rapidão</strong> é confeccionada em tecido <strong>100% Algodão, malha penteada fio 30.1</strong> com gola redonda, costura reforçada ombro a ombro e modelagem com caimento reto. A estampa do tema ""<strong>Frases e Memes</strong>"" é feita através do processo <strong>Digital DTG</strong>. Produto ideal para quem busca ótima qualidade e conforto. O percentual de encolhimento pós lavagem é 3,50%.<br><br><strong>Dicas de Lavagem</strong>: Não utilizar alvejantes, lavar na máquina pelo lado avesso e passar o ferro pelo lado avesso.<br><br><strong>Código</strong>: CMAALG-EST-1277<br><br><strong>Tags</strong>: me beija, rapidão, carnaval, contatinho, lance, esquema, pegar, ficar, beijar<br><br><strong>Medidas do produto</strong><br><strong>P</strong> - Busto: <strong>100</strong> cm, Cintura: <strong>100</strong> cm, Quadril: <strong>100</strong> cm, Manga: <strong>19</strong> cm, Comprimento: <strong>66</strong> cm.<br><strong>M</strong> - Busto: <strong>104</strong> cm, Cintura: <strong>104</strong> cm, Quadril: <strong>104</strong> cm, Manga: <strong>20</strong> cm, Comprimento: <strong>68</strong> cm.<br><strong>G</strong> - Busto: <strong>110</strong> cm, Cintura: <strong>110</strong> cm, Quadril: <strong>110</strong> cm, Manga: <strong>21</strong> cm, Comprimento: <strong>71</strong> cm.<br><strong>GG</strong> - Busto: <strong>120</strong> cm, Cintura: <strong>120</strong> cm, Quadril: <strong>120</strong> cm, Manga: <strong>23</strong> cm, Comprimento: <strong>74</strong> cm.<br><strong>GGG</strong> - Busto: <strong>126</strong> cm, Cintura: <strong>126</strong> cm, Quadril: <strong>126</strong> cm, Manga: <strong>24</strong> cm, Comprimento: <strong>77</strong> cm.<br>","{""cor"":""Azul"",""genero"":""Masculino"",""marca"":""Foca na Moda"",""material"":""Algodão"",""tamanho"":""P""}",Azul,Masculino,Algodão,P,Foca na Moda,,,,,,,,,,,,,,,,,Não informado,Não informado,Algodão,P,Foca na Moda,Não informado,Camiseta,Frases e Memes,Não informado,Reta,Não informado,Curta,Redonda,Não informado,Não informado,Não informado,Não informado,Digital DTG,Não informado,Não informado,Não informado,Foca na Moda,P,Azul,Algodão,Estampada,Redonda,Curta,1 Peça,,Masculino,Frases e Memes
focanamoda||CRINML-2605-BRANCOPRE-10,Camiseta,Camiseta Raglan Infantil Peixinho Brinquedo Manga Longa - Foca na Moda,"A <strong>Camiseta Raglan Infantil Peixinho Brinquedo Manga Longa</strong> é confeccionada em tecido <strong>100% Poliéster</strong> com gola redonda na cor preta, costura simples e modelagem com caimento reto. A estampa do tema ""<strong>Objetos</strong>"" é feita através do processo <strong>Sublimação</strong>. Produto ideal para quem busca fidelidade da estampa e ótimo custo-benefício, a estampa não desbota nem quebra.<br><br><strong>Dicas de Lavagem</strong>: Pode ser lavada na máquina e centrifuga, também pode passar o ferro sobre a estampa que não gruda.<br><br><strong>Código</strong>: CRINML-EST-2605<br><br><strong>Tags</strong>: peixinho brinquedo criança <br><br><strong>Medidas do produto</strong><br><strong>2</strong> - Busto: <strong>68</strong> cm, Cintura: <strong>68</strong> cm, Quadril: <strong>68</strong> cm, Manga: <strong>32</strong> cm, Comprimento: <strong>39</strong> cm.<br><strong>4</strong> - Busto: <strong>74</strong> cm, Cintura: <strong>74</strong> cm, Quadril: <strong>74</strong> cm, Manga: <strong>35</strong> cm, Comprimento: <strong>43</strong> cm.<br><strong>6</strong> - Busto: <strong>78</strong> cm, Cintura: <strong>78</strong> cm, Quadril: <strong>78</strong> cm, Manga: <strong>38</strong> cm, Comprimento: <strong>45</strong> cm.<br><strong>8</strong> - Busto: <strong>88</strong> cm, Cintura: <strong>88</strong> cm, Quadril: <strong>88</strong> cm, Manga: <strong>48</strong> cm, Comprimento: <strong>53</strong> cm.<br><strong>10</strong> - Busto: <strong>92</strong> cm, Cintura: <strong>92</strong> cm, Quadril: <strong>92</strong> cm, Manga: <strong>51</strong> cm, Comprimento: <strong>55</strong> cm.<br><strong>12</strong> - Busto: <strong>96</strong> cm, Cintura: <strong>96</strong> cm, Quadril: <strong>96</strong> cm, Manga: <strong>53</strong> cm, Comprimento: <strong>56</strong> cm.<br><strong>14</strong> - Busto: <strong>98</strong> cm, Cintura: <strong>98</strong> cm, Quadril: <strong>98</strong> cm, Manga: <strong>55</strong> cm, Comprimento: <strong>60</strong> cm.<br>","{""cor"":""Branco"",""manga"":""Longa"",""marca"":""Foca na Moda"",""material"":""Poliéster"",""tamanho"":""10""}",Branco,,Poliéster,10,Foca na Moda,,,,,,,Longa,,,,,,,,,,Preta,Infantil,Poliéster,2,Foca na Moda,Não informado,Raglan,Objetos,Peixinho Brinquedo,Reta,Não informado,Longa,Redonda,Não informado,Não informado,Simples,Não informado,Sublimação,Não informado,Não informado,Não informado,Foca na Moda,10,Preto,Poliéster,Estampada,Redonda,Longa,1 Peça,,Masculino,Peixe
netshoes||E33-9838-006-04,Camiseta,Camiseta Colcci Estampada Masculina,Camiseta Colcci Estampada Masculina,"{""cor"":""Preto"",""genero"":""Masculino"",""marca"":""Colcci"",""tamanho"":""G""}",Preto,Masculino,,G,Colcci,,,,,,,,,,,,,,,,,Não informado,Masculino,Não informado,Não informado,Colcci,Não informado,Camiseta,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Estampada,Não informado,Não informado,Não informado,Colcci,G,Preto,Algodão,Estampada,Careca,Curta,1 Peça,,Masculino,
kingofprint||c69BrancoP,Camiseta,Camiseta The Mandalorian Star Wars 3,"Camiseta King of PrintOlá, seja bem vindo a nossa loja!Nossas camisetas são fabricada em malha poliéster premium anti pilling que proporciona um toque macio, é bem fresquinha e não amarrota.A estampa é digital, feita em sublimação, sem toque de tinta e não solta a estampa nunca!Nossas camisetas são a pronta entrega, enviamos no mesmo dia se a compra for realizada até as 14:00.Abaixo nossa tabela de medidas, a mesma está disponível na última foto de cada anúncio, mais se tiver alguma dúvida em relação aos tamanhos basta nos informar sua altura e peso que te ajudaremos a escolher a que fique melhor!Camiseta UnissexTam - Altura x LarguraP - 67x52M - 70x55G - 76x57GG - 78x63EG - 82x66Temos vários modelos disponíveis, aproveite e de uma olhada em nosso perfil, adicionando mais camisetas ao carrinho reduzirá o valor do frete, e em algumas regiões ele pode sair até zero!Qualquer dúvida estamos a total disposição!Muito obrigado!","{""genero"":""Unissex"",""tamanho"":""P""}",,Unissex,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King of Print,P,Branco,Poliéster,Estampada,Redonda,Curta,1 Peça,,Unissex,
aesportiva1||400076444,Camiseta,Camiseta Mizuno Energy Masculina,"A Camiseta Mizuno Energy, é feita em malha macia, mantendo o conforto durante a atividade.<br><br><p><strong>Informações Técnicas:</strong><br><br><br>- Composição: 100% poliéster.<br><br>Dimensões aproximadas(Toráx x Cintura ):<br><br>P: 86 x 74 cm<br>M: 104 x 98 cm<br>G: 110 x 102 cm<br>GG: 116 x 104 cm<br><br>*Imagem do produto meramente ilustrativa.</p>","{""cor"":""Preto"",""genero"":""Masculina"",""marca"":""Mizuno"",""tamanho"":""M""}",Preto,Masculina,,M,Mizuno,,,,,,,,,,,,,,,,,Não informado,Masculino,Poliéster,"P, M, G, GG",Mizuno,Não informado,Camiseta,Não informado,Energy,Não informado,Não informado,Curta,Careca,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado, Mizuno,M,Preto,Poliéster,,Redonda,Curta,1 Peça,,Masculino,
underarmour||16216,Camiseta,Camiseta de Treino Feminina Under Armour Sport Graphic SS,"Camiseta de Treino Feminina Under Armour Sport Graphic SS, modelo com painel em mesh para adicionar respirabilidade.","{""cor"":""Preto"",""genero"":""Feminina"",""indicacao"":""Treino"",""marca"":""Under Armour"",""tamanho"":""P""}",Preto,Feminina,,P,Under Armour,Treino,,,,,,,,,,,,,,,,Não informado,Feminino,Poliéster,Não informado,Under Armour,Treino,Camiseta,Não informado,Sport Graphic SS,Não informado,Não informado,Curta,Careca,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Com painel em mesh para adicionar respirabilidade,Under Armour,P,Preto,"[Poliéster, Elastano]",,V,Curta,1 Peça,,Feminino,
focanamoda||CMA-3052-BRANCO-M,Camiseta,Camiseta O Brasil me obriga a beber - Foca na Moda,"A <strong>Camiseta O Brasil me obriga a beber</strong> é confeccionada em tecido <strong>100% Poliéster</strong> com gola redonda, costura simples e modelagem com caimento reto. A estampa do tema ""<strong>Frases e Memes</strong>"" é feita através do processo <strong>Sublimação</strong>. Produto ideal para quem busca fidelidade da estampa e ótimo custo-benefício, a estampa não desbota nem quebra.<br><br><strong>Dicas de Lavagem</strong>: Pode ser lavada na máquina e centrifuga, também pode passar o ferro sobre a estampa que não gruda.<br><br><strong>Código</strong>: CMA-EST-3052<br><br><strong>Tags</strong>: brasil, me obriga a beber<br><br><strong>Medidas do produto</strong><br><strong>P</strong> - Busto: <strong>100</strong> cm, Cintura: <strong>100</strong> cm, Quadril: <strong>100</strong> cm, Manga: <strong>19</strong> cm, Comprimento: <strong>66</strong> cm.<br><strong>M</strong> - Busto: <strong>104</strong> cm, Cintura: <strong>104</strong> cm, Quadril: <strong>104</strong> cm, Manga: <strong>20</strong> cm, Comprimento: <strong>68</strong> cm.<br><strong>G</strong> - Busto: <strong>110</strong> cm, Cintura: <strong>110</strong> cm, Quadril: <strong>110</strong> cm, Manga: <strong>21</strong> cm, Comprimento: <strong>71</strong> cm.<br><strong>GG</strong> - Busto: <strong>120</strong> cm, Cintura: <strong>120</strong> cm, Quadril: <strong>120</strong> cm, Manga: <strong>23</strong> cm, Comprimento: <strong>74</strong> cm.<br><strong>GGG</strong> - Busto: <strong>126</strong> cm, Cintura: <strong>126</strong> cm, Quadril: <strong>126</strong> cm, Manga: <strong>24</strong> cm, Comprimento: <strong>77</strong> cm.<br>","{""cor"":""Branco"",""genero"":""Masculino"",""marca"":""Foca na Moda"",""material"":""Poliéster"",""tamanho"":""M""}",Branco,Masculino,Poliéster,M,Foca na Moda,,,,,,,,,,,,,,,,,Não informado,Não informado,Poliéster,P,Foca na Moda,Não informado,Camiseta,Frases e Memes,Não informado,Reta,Não informado,Curta,Gola Redonda,Não informado,Não informado,Costura Simples,Não informado,Sublimação,Não informado,Não informado,Não informado,Foca na Moda,M,Branco,Poliéster,Estampada,Redonda,Curta,1 Peça,,Masculino,Frases e Memes
kasubeckstore||7393010ad58c11eeb50e4201ac185040,Camiseta,Camiseta Dryfit Pitbull com Headphones 4,"Kasubeck Store®Estampa ExclusivaSua loja de camisetas online, com produtos de primeira linha.Tem uma idéia Legal e gostaria de presentear alguém? Aqui é onde suas idéias se tornam realidade!Qualquer dúvida estamos à disposição!Vendemos em atacado sem necessidade de CNPJ, com descontos incríveis.A camiseta é totalmente em Dryfit. Ideal para a prática de esportes e dias quentes. O tecido possui rápida secagem e também pode ser utilizada no dia a dia. A estampa é totalmente em sublimação, então pode ficar despreocupado quanto a estampa se desgastar, pois não acontecerá.Tabela de medidas: (altura x largura de cintura).Masculino:P - 68 x 49 cmM - 72 x 52 cmG - 74 x 57 cmGG - 78 x 64 cmXG - 84 x 67 cmFeminino (BabyLook):P - 56 x 40 cmM - 58 x 42 cmG - 60 x 44 cmGG - 64 x 48 cmXG - 67 x 51 cmInfantil-juvenil:00 - 37 x 30 cm02 - 40 x 32 cm04 - 44 x 36 cm06 - 48 x 40 cm08 - 50 x 40 cm10 - 52 x 40 cm12 - 56 x 42 cm14 - 60 x 46 cm16 - 64 x 50 cmTemos uma equipe altamente qualificada para desenho e atendimento, podendo personalizar seu pedido da maneira que preferir!ATENÇÃO AS MEDIDAS PODEM VARIAR ATÉ 2 CM.","{""genero"":""Unissex"",""indicacao"":""Esporte"",""tamanho"":""M""}",,Unissex,,M,,Esporte,,,,,,,,,,,,,,,,Não informado,Masculino,Dryfit,"P, M, G, GG, XG",Pitbull,Esporte,Camiseta,Não informado,Com Headphones,Não informado,Não informado,Curta,Redonda,Não informado,Não informado,Não informado,Não informado,Sublimação,Não informado,Não informado,Não informado,Kasubeck Store,M,Preto,Dryfit,Estampada,Redonda,Curta,1 Peça,,Masculino,Pitbull 
nexstarlu||CAMISETA-PS-0926-CAQUI-G3,Camiseta,Camiseta Plus Size Unissex T-Shirt Premium The Pain Frente Costas,"Você merece a melhor qualidade em cada detalhe da sua camiseta, e é por isso que selecionamos cuidadosamente cada material utilizado na sua confecção. Nossa camiseta de gola redonda e manga curta é produzida com tecido 100% algodão 30.1 fio penteado, proporcionando conforto e suavidade ao toque, além de uma durabilidade incomparável. E o mais importante: a estampa é feita através de transferência DTF, que garante alta definição e detalhamento, com a máxima resistência a lavagens. Assim, você pode usar e abusar da sua camiseta estampada sem se preocupar em perder a qualidade da estampa. Disponível nos tamanhos G1, G2, G3, G4 e G5, temos o tamanho perfeito para você! Compre agora a sua camiseta estampada de qualidade premium e sinta-se confortável e estiloso(a) em qualquer lugar!","{""cor"":""Bege"",""genero"":""Unissex"",""marca"":""Nexstar"",""material"":""Algodão"",""tamanho"":""G3""}",Bege,Unissex,Algodão,G3,Nexstar,,,,,,,,,,,,,,,,,Não informado,Unissex,Algodão,"G1, G2, G3, G4, G5",Não informado,Não informado,T-Shirt,Não informado,Premium The Pain,Plus Size,Não informado,Manga Curta,Gola Redonda,Não informado,Não informado,Não informado,Não informado,Frente e Costas,Não informado,Não informado,301 fios penteado,Nexstar,G3,Bege,Algodão,Estampada,Redonda,Curta,1 Peça,,Unissex,The Pain 
guessbrasil||995658-995686,Camiseta,T-shirt Logo Desfocado Guess,"T-shirt confeccionada em algodão, possui shape acinturado, manga curta e gola redonda. Logo exclusivo desfocado Guess em silk na parte frontal da peça.<br><br><strong>Composição:</strong><br>100% Algodão<br><br><strong>Dicas de Lavagem da sua camiseta:</strong><br>Aqui vamos dar uma série de dicas que certamente te ajudarão a manter a qualidade da sua roupa. <br><br>• Evite alvejante<br>• Não deixe de molho por longo tempo<br>• Na lavagem não misture as cores<br>• Atenção para secar<br>• Não passe o ferro pelas estampas","{""cor"":""Branco"",""tamanho"":""P""}",Branco,,,P,,,,,,,,,,,,,,,,,,Não informado,Não informado,Algodão,Não informado,Guess,Não informado,T-shirt,Não informado,Logo Desfocado,Acinturado,Não informado,Curta,Redonda,Não informado,Não informado,Não informado,Não informado,Logo,Não informado,Não informado,Não informado,Guess,P,Branco,Algodão,Estampada,Redonda,Curta,1 Peça,,Feminino,
magodascamisas3||14351069622,Camiseta,Camisa madrinha de consagração camiseta dinda pronta entrega,"Camiseta Raglan PP 100% poliéster PREIMIUM. Ótima qualidade, super macia, confortável, não desbota com o tempo e com estampas de excelente qualidade. Poker<br> <br>- A Melhor Qualidade em Tecido e Estampa do Mercado!!!<br> <br> <br>TABELA DE MEDIDAS<br> <br>(As medidas podem apresentar variação de 1 a 5 centímetros).<br> <br> <br>P = Largura 50 x Altura 67<br> <br>M = Largura 52 x Altura 67<br> <br>G = Largura 54 x Altura 70<br> <br>GG = Largura 56 x Altura 71<br> <br>XGG = Largura 58 x Altura 72<br> <br>Tamanho da estampa aproximadamente 28x40cm. <br>","{""cor"":""Branco"",""marca"":""Mago das Camisas"",""tamanho"":""M""}",Branco,,,M,Mago das Camisas,,,,,,,,,,,,,,,,,Não informado,Não informado,Poliéster,PP,Pokerbr,Madrinha,Camiseta,Consagração,Raglan,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Dinda,Não informado,Preimum,Mago das Camisas,M,Branco,Poliéster,Estampada,Redonda,Curta,1 Peça,,Feminino,Madrinha
jodaitrevomodas||11001183135,Camiseta,Camiseta Masculina Manga Curta Estampas Em Relevo P Ao Gg,"Camiseta Rovitex desenvolvida em meia malha de algodão com estampa frontal em relevo. <br> BEGINNING = COMEÇANDO<br> A camiseta é sempre uma ótima opção para compor looks práticos para o dia a dia e para passeios. <br> Fica ótima combinada com bermudas jeans, de sarja ou moletom e tênis nos pés.<br> <br> Material: Meia Malha<br> Composição: 100% algodão<br> <br> <br>","{""cor"":""Branco"",""genero"":""Masculino"",""marca"":""Rovitex"",""material"":""Algodão"",""tamanho"":""M""}",Branco,Masculino,Algodão,M,Rovitex,,,,,,,,,,,,,,,,,Não informado,Masculino,Algodão,P ao GG,Rovitex,Dia a dia,Camiseta,Não informado,Não informado,Não informado,Não informado,Manga Curta,Não informado,Não informado,Não informado,Não informado,Não informado,Estampas Em Relevo,Não informado,Não informado,Não informado,Rovitex,M,Branco,Algodão,,Redonda,Curta,1 Peça,,Masculino,
newera||48716,Camiseta,POLO CORE FLAG BRANCO PRETO New Era,POLO CORE FLAG BRANCO PRETO New Era,"{""cor"":""Branco"",""marca"":""New Era"",""tamanho"":""GGG""}",Branco,,,GGG,New Era,,,,,,,,,,,,,,,,,Branco,Unissex,Algodão,Não informado,New Era,Não informado,Polo,Não informado,Core Flag,Regular,Não informado,Curta,Polo,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Preto,New Era,GGG,Branco,,,V,Curta,1 Peça,,Masculino,
