Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Atributos AI-PAVE-BR,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Atributos Multimídia,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
id,product_type,,,extracted_attributes,marca_ol,material_da_estrutura_ol,quantidade_de_portas_ol,cor_ol,tipo_ol,quantidade_de_gavetas_ol,quantidade_de_prateleiras_ol,prateleira_ol,adicional_ol,material_ol,estilo_ol,componentes_ol,indicacao_ol,marca_llm,material_da_estrutura_llm,quantidade_de_portas_llm,cor_llm,tipo_llm,quantidade_de_gavetas_llm,quantidade_de_prateleiras_llm,prateleira_llm,adicional_llm,material_llm,estilo_llm,componentes_llm,indicacao_llm,marca,material_da_estrutura,quantidade_de_portas,cor,tipo,quantidade_de_gavetas,tipo_de_porta
decorecomamor||123947p,Armário,Branco Armário Multiuso C 1 Porta Alto,"&lt;br&gt;Armário Para Lavanderia 1 Porta Área de Serviço Multiuso Gabinete&lt;/br&gt;<br> &lt;br&gt;<br> &lt;br&gt;Lindo Armário para lavanderia com 4 prateleiras e abertura lateral para colocar escada, tábua de passar roupa ou o que desejar&lt;/br&gt;<br> &lt;br&gt;<br> &lt;br&gt;{ Dimensões do produto: }&lt;/br&gt;<br> &lt;br&gt;<br> &lt;br&gt;Altura: 160cm&lt;/br&gt;<br> &lt;br&gt;Largura: 42cm&lt;/br&gt;<br> &lt;br&gt;Profundidade: 34cm&lt;/br&gt;<br> &lt;br&gt;<br> &lt;br&gt;Armário com rodizios ( Rodinhas para facilitar a limpeza )&lt;/br&gt;<br> &lt;br&gt;Puxadores cromados&lt;/br&gt;<br> &lt;br&gt;Pintura Uv ( Melhor Acabamento )&lt;/br&gt;<br> &lt;br&gt;<br> <br>","{""cor"":""Branco"",""marca"":""Decore Com Amor"",""quantidade_de_portas"":""1 Porta"",""tipo"":""Multiuso""}",Decore Com Amor,,1 Porta,Branco,Multiuso,,,,,,,,,Não informado,Não informado,1,Branco,Multiuso,Não informado,4,Não informado,Rodízios,Não informado,Não informado,Puxadores cromados,"Lavanderia, Área de Serviço",Decore com Amor,,1 Porta,Branco,,,Convencional
outletdasfabricas||404,Armário,Armário Estante Prateleira Escritório Salão de Beleza Barbeiro Manicure,"<p>Armário multiuso fabricado em madeira MDP, indicado para uso em casa, escritório, salão de beleza, manicure, cabeleireiro, barbearia. Possui grande capacidade de espaço, com o melhor custo/benefício do mercado.</p> <p>Especificações:</p> <p>3x prateleiras abertas</p> <p>2x portas com duas prateleiras internas</p> <p>Medidas:</p> <p>Altura: 160 cm</p> <p>Largura: 70 cm</p> <p>Profundidade: 30 cm</p>",{},,,,,,,,,,,,,,Não informado,MDP,2,Não informado,Estante,Não informado,3,3x prateleiras abertas,2x portas com duas prateleiras internas,madeira,Não informado,Não informado,casa escritório salão de beleza manicure cabeleireiro barbearia,Paronna,MDP,2 Portas,,,,Convencional
casaecasa||20204111214822,Armário,Multiuso Demobile Golden Ebano Touch 2P,"<p>Multiuso Demobile Golden Ebano Touch 2P</p><p><br></p><p>Caracteristicas:</p><p><br></p><p>A sapateira Golden tem capacidade de acomodar até 18 pares de sapatos e mesmo sendo essa sua função principal, seus 6</p><p>compartimentos também permitem a organização de diversos outros pertences. É produzido em MDP de alto padrão e com</p><p>acabamento de pintura UV; Sem dúvidas é um móvel que irá completar seu dormitório. Para garantir a qualidade do produto</p><p>dentro da embalagem, as caixas são revestidas por um plástico termoencolhível e todas as peças são separadas por</p><p>isomanta, tudo para preservar e evitar o atrito entre as peças dentro da embalagem. Você contará também com um manual</p><p>com o passo a passo para auxiliar no momento da sua montagem.</p><p><br></p><p>Medidas:</p><p><br></p><p>Altura 1,83 M</p><p>Largura 0,61 M</p><p>Profundidade 0,36 M</p><p>Peso 36,40 Kg</p>","{""cor"":""Ébano"",""marca"":""Demóbile""}",Demóbile,,,Ébano,,,,,,,,,,Demobile,MDP,2,Ebano Touch,Multiuso,Não informado,Não informado,Não informado,Não informado,MDP,Não informado,Não informado,Não informado,Demóbile,MDP,2 Portas,Ébano Touch,,,Convencional
lojadeskdesign||12801p,Armário,Kit Área de Serviço e Lavanderia com 02 Armários Aéreo 120cm e 80cm 100% MDF Branco - Desk Design,"Que tal o Kit Área de Serviço e Lavanderia com 02 Armários Aéreo 120cm e 80cm 100% MDF?<br><br><strong>Kit Área de Serviço e Lavanderia</strong> com <strong>02 Armários Aéreo</strong> de <strong>120cm</strong> e <strong>80cm</strong> é a solução perfeita para organizar e otimizar o espaço do seu ambiente. Produzido em <strong>100% MDF</strong> com acabamento <strong>BP</strong> de alta qualidade, esse kit oferece durabilidade e resistência, garantindo a satisfação dos clientes mais exigentes. Os armários aéreos possuem uma chapa de <strong>15mm</strong>, utilizada em <strong>Móveis Planejados</strong>, o que confere um aspecto sofisticado e elegante ao conjunto. Além disso, o kit conta com <strong>puxadores de alumínio</strong>, que agregam um toque de modernidade ao design. Com esse kit, você terá amplo espaço para armazenar seus produtos de limpeza, utensílios domésticos e outros itens essenciais da lavanderia. A organização será facilitada pelos compartimentos internos, permitindo que você mantenha tudo no lugar certo e à mão quando precisar. O kit é <strong>multiuso</strong> e se adapta a diferentes ambientes, seja na <strong>Lavanderia</strong>, <strong>Área de Serviço</strong> ou até mesmo na <strong>Cozinha</strong>. Além disso, a qualidade dos materiais utilizados garante a durabilidade do produto, proporcionando um investimento que vale a pena a longo prazo. Adquira agora mesmo o <strong>Kit Área de Serviço e Lavanderia com 02 Armários Aéreo</strong> e transforme sua área de serviço em um espaço funcional e bonito. Aproveite toda a praticidade e elegância que esse kit oferece. Não perca tempo e garanta o seu!<br><br><strong>Dimensões do Armário Maior:</strong><br><strong>Largura:</strong> 120 cm<br><strong>Altura:</strong> 55 cm<br><strong>Profundidade:</strong> 32 cm<br><strong>Peso Aproximado:</strong> 25 kg<br><br><strong>Dimensões do Armário Basculante:</strong><br><strong>Largura:</strong> 80 cm<br><strong>Altura:</strong> 30 cm<br><strong>Profundidade:</strong> 27 cm<br><strong>Peso Aproximado:</strong> 10 kg<br><br><strong>Características:</strong><br><strong>Material da Estrutura:</strong> MDF 15mm<br><strong>Peso Suportado:</strong> 35 kg distribuídos<br><strong>Acabamento:</strong> BP Texturizado TX<br><strong>Escala de Brilho:</strong> Fosco<br><strong>Possui Portas:</strong> Sim<br><strong>Quantidade de Portas:</strong> 4 portas<br><strong>Material das Portas:</strong> MDF<br><strong>Tipo de Porta:</strong> Convencional e Basculante<br><strong>Possui Dobradiças:</strong> Sim<br><strong>Tipo de Puxador:</strong> Embutido<br><strong>Material do Puxador:</strong> Alumínio<br><strong>Tipo de Produto:</strong> Armário Multiuso, Armário Aéreo, Armário de Parede<br><strong>Ambiente Principal:</strong> Cozinha, Área Gourmet, Quarto, Área de Serviço, Lavanderia<br><strong>Sistema de Montagem:</strong> Parafusos, Cavilhas e outros<br><strong>Possui Manual de Montagem:</strong> Sim<br><br><strong>Diferenciais:</strong><br>- Acabamento BP<br>- Pistão a Gás<br>- Estrutura em 100% MDF 15mm<br><br><strong>Itens Inclusos:</strong><br>- 02 Armários, manual e acessórios de montagem.<br><br><strong>Montagem:</strong><br>- Complexidade da Montagem: Média.<br>- Recomendamos que seja feita por um profissional qualificado.<br>- Produto enviado desmontado.<br><br><strong>Limpeza e cuidados:</strong> Utilizar pano levemente umedecido com água, seguido de pano seco. Não utilizar produtos químicos ou abrasivos na limpeza. Evitar contato com objetos cortantes. Manter ao abrigo de local interno, sem ficar exposto diretamente ao sol, calor e umidade excessivo.<br><br><strong>Garantia de Fábrica:</strong><br>90 dias contra defeito de fabricação.<br><br><strong>Importante:</strong><br>- Pode haver ligeira diferença de tonalidade entre a imagem digital e o produto real por conta do tratamento de imagens e a calibração de cores do seu monitor.<br>- As imagens são meramente ilustrativas, não acompanham objetos de decoração e eletrônicos.<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>- Ao receber a mercadoria verifique a condição da embalagem, caso apresente violação ou esteja danificada não assine o comprovante de entrega.<br>- Montagem, desmontagem e outras instalações é de inteira responsabi...","{""material_da_estrutura"":""MDF""}",,MDF,,,,,,,,,,,,Desk Design,MDF,4 portas,Branco,Armário Aéreo,Não informado,Não informado,Não informado,Pistão a Gás,MDF,Não informado,Puxadores de alumínio,"Área de Serviço, Lavanderia, Cozinha",Desk Design,MDF,4 Portas,Branco,Aéreo,,"[Convencional, Basculante]"
doshermanos||29537p,Armário,Armarinho Banheiro Nicho Vazado Estante Guarda Volume,"<br>Estante feita 100% em madeira de reflorestamento,<br><br>Ideal para compor decoração da sua casa.... Excelente opção para organizar suas plantas e objetos de sua preferencia...<br><br>Muito utilizada em varanda ou sacadas cobertas!!<br><br>Feita no Brasil - Fabricação Própria - Lixamento extra<br><br>Acabamento natural na madeira - Não é envernizado<br><br>Madeira utilizada Pinus de reflorestamento<br><br>Medidas:<br><br>Altura x 70 cm<br><br>Largura x 55 cm<br><br>Profundidade x 35 cm<br><br>Distancia entre prateleiras:<br><br>Primeira 22 cm<br><br>Segunda 23 cm<br>",{},,,,,,,,,,,,,,Não informado,Madeira,Não informado,Não informado,Estante,Não informado,Não informado,Não informado,Não informado,Pinus,Não informado,Não informado,Banheiro,Dos Hermanos,Madeira,,,,,
ac-webshop||501790,Armário,Armario para Cozinha 7 Portas Monte Rey Valdemoveis,"O Armário Monte Rey Valdemóveis é produzido de MDP/MDF com acabamento em pintura UV que protege o produto de raios solares. Mede 2m de altura e 1,60m de largura. O Armário Monte Rey possui 7 portas (6 Portas de Bater e 1 Basculante), 2 gavetas externas e 4 Prateleiras. Além disso, possui um espaço onde você pode armazenar seu forno.<br><br>Pesos e Dimensões<br><br>Altura dos Pés 10 cm<br>Altura (cm) 200 cm<br>Largura (cm) 160 cm<br>Profundidade (cm) 45 cm<br>Peso (kg) 86.5 kg<br>Garantia<br>Garantia 03 Meses<br>Materiais e Acabamentos<br>Material Principal MDF<br>Material da Porta MDF/MDP<br>Acabamento Pintura UV<br>Acabamento da Gaveta Pintura Texturizada UV<br>Escala de Brilho Fosco<br>Material dos Pés Polipropileno<br>Material do Tampo MDF<br>Acabamento da Porta Pintura Texturizada UV<br>Material da Estrutura MDP<br>Material da Gaveta MDF/MDP<br>Material do Puxador da Gaveta ABS<br>Tipo de Corrediça da Gaveta Metálica Simples<br>Acabamento dos Pés Cromado<br>Escala de Brilho da Porta Fosco<br>Material do Puxador da Porta ABS<br>Tipo de Dobradiça/Corrediça da Porta Metálica<br>Acabamento da Prateleira Pintura Texturizada UV<br>Escala de Brilho da Prateleira Fosco<br>Material da Prateleira MDF/MDP<br>Material do Puxador ABS<br>Montagem<br>Necessita Montagem Sim<br>Sistema de Montagem Prego, Parafuso e Minifix.<br>Recomendações de Uso, Manutenção e Limpeza Recomendamos que a limpeza seja feita com pano umedecido, e que não seja utilizado lustra móveis.<br>Outras características<br>Peso Bruto (Kg) 87 kg<br>Características<br>Tipo de Porta Misto (Bater e Basculante)<br>Tipo de Gaveta Externa<br>Marca Valdemóveis<br>Suporta Até (kg) 100 kg<br>Possui Rodízio Não<br>Possui Prateleiras Sim<br>Possui Portas Sim<br>Possui Pés 08<br>Possui Gavetas Sim<br>Peso Máximo por Prateleira 5 kg<br>Gaveta com Chave Não<br>Estilo Moderno<br>Pés Reguláveis Não<br>Sapatas Niveladoras Não<br>Cor Interna Ipê<br>Peso Máximo por Gaveta 10 kg<br>Tipo de Puxador da Gaveta Externo<br>Tipo de Puxador da Porta Externo<br>Possui Espelhos Não<br>Origem do Produto Nacional<br>Quantidade de Portas 7<br>Ambiente Principal Cozinha<br>Ambiente Cozinha<br>Cor Predominante Marrom<br>Tipo de Módulo do Móvel Armário<br>Quantidade de Prateleiras 4<br>Cor Ipê<br>Quantidade de Gavetas 2<br>Itens Inclusos<br>Acompanha Tampo Sim<br>Acompanha Manual de Instalação Sim<br>Itens Inclusos 1 Armário Monte Rey e 1 Manual de montagem","{""cor"":""Cinamomo/Off White"",""marca"":""Valdemóveis"",""material_da_estrutura"":""MDF, MDP""}",Valdemóveis,"MDF, MDP",,Cinamomo/Off White,,,,,,,,,,Valdemóveis,MDP,7,Ipê,Armário,2,4,Sim,Não informado,MDF,Moderno,Não informado,Cozinha,Valdemóveis,"[MDF, MDP]",7 Portas,"[Cinamomo, Off White]",,2,"[Convencional, Basculante]"
wwpisos||7d270ca6b49511eebc474201ac185040,Armário,Armario Astra A-52 30 X 37 X 11cm Sobrepor Branco,Armario Astra A-52 30 X 37 X 11cm Sobrepor Branco Armário para banheiro em plástico de sobrepor.,"{""cor"":""Branco"",""marca"":""Astra""}",Astra,,,Branco,,,,,,,,,,Astra,Plástico,Não informado,Branco,Sobrepor,Não informado,Não informado,Não informado,Não informado,Plástico,Não informado,Não informado,Banheiro,Astra,Plástico,1 Porta,Branco,Suspenso,,Convencional
movel5||927-9861,Armário,Aéreo Cozinha Hannover 160cm com 4 portas vidro - M550702V,"É charme que você procura? Seja bem vindo ao passado! Este produto contempla a linha de móveis Antique Design, coleção Hannover. Fabricado em madeira maciça de reflorestamento ou então 100% MDF conforme o acabamento desejado. Seu design é inspirado nas janelas da cidade alemã Hannover e o estilo retrô destaca-se em qualquer decoração, agregando beleza e charme ao seu ambiente. O objetivo desta linha de produtos é trazer pra sua casa toda a elegância, beleza e sofisticação do mobiliário clássico, e o grande destaque é sua confecção artesanal, aliado ao design, durabilidade, qualidade e versatilidade. Surpreenda-se com os detalhes!MedidasAltura: 65 cm<br>Largura: 160 cm<br>Profundidade: 40 cmAcabamentos DisponíveisMadeira Maciça:<br>- Verniz: ImbuiaMDF:<br>- Laca: Branca, Cinza, Off White, Verde Musgo* Cor da foto: 108C + 024B* Opção de portas em madeira.","{""material_da_estrutura"":""Vidro"",""tipo"":""Aéreo""}",,Vidro,,,Aéreo,,,,,,,,,Hannover,Madeira maciça de reflorestamento ou MDF,4,Não informado,Aéreo,Não informado,Não informado,Não informado,Vidro,Madeira,Retrô,Não informado,Cozinha,Linz,MDF,4 Portas,Imbuia,Aéreo,,Convencional
doshermanos||35373p,Armário,Armario Aberto Prateleiras De Canto Vasos Decorativos Planta,"<br>A estante de canto em madeira pinus é uma peça de mobiliário versátil e funcional, projetada para otimizar o uso de espaços de canto em ambientes domésticos.<br> <br>Feita de madeira pinus, conhecida por sua durabilidade e aparência natural, a estante combina estilo e praticidade.<br> <br>Ela oferece prateleiras espaçosas para armazenar livros, objetos decorativos, plantas ou qualquer outro item que você deseje exibir ou organizar.<br> <br>Com seu design inteligente, a estante de canto em madeira pinus permite aproveitar ao máximo o espaço disponível em seu ambiente, adicionando um toque de charme rústico e funcionalidade à sua decoração.<br><br>[MEDIDAS]<br><br>- Altura: 110 cm<br><br>- Largura Total: 80 cm<br><br>- Largura Fechada: 50cm<br><br>[DESCRIÇÃO DO PRODUTO]<br><br>- Estante em madeira maciça de pinus;<br><br>- Capacidade de 10 kg por prateleira;<br><br>- Acabamento natural<br><br>- Produto não indicado para uso externo.<br><br>Produtos de alta qualidade e a pronta entrega.<br>","{""material_da_estrutura"":""Pinus""}",,Pinus,,,,,,,,,,,,Não informado,madeira pinus,Não informado,Não informado,aberto,Não informado,Não informado,Não informado,Não informado,madeira maciça,rustico,Não informado,Não informado,Dos Hermanos,Madeira,,,,,
madeiramadeira-openapi||695093,Armário,Armário Aéreo Geladeira 1 Porta Montreal Plus Sallêto Móveis,"O aéreo geladeira Montreal foi desenvolvido com conceitos de design modernos e atuais para que você tenha um ambiente funcional, organizado e muito bem estruturado para realizar as tarefas diárias. Todos os móveis desse conjunto contam com estrutura em MDP da mais alta qualidade, que garante uma longa vida útil à sua cozinha. Além disso, a estética perfeita a esta cozinha, puxadores modernos, discretos e resistentes e uma coloração incrível que ajuda a trazer mais aconchego, sofisticação e elegância para o ambiente. Aproveite..","{""cor"":""Carvalho, Grafite"",""marca"":""Salleto Móveis"",""material_da_estrutura"":""MDP"",""quantidade_de_portas"":""1 Porta"",""tipo"":""Aéreo""}",Salleto Móveis,MDP,1 Porta,"Carvalho, Grafite",Aéreo,,,,,,,,,Sallêto Móveis,MDP,1 Porta,Não informado,Aéreo Geladeira,Não informado,Não informado,Não informado,Não informado,Não informado,Moderno,Não informado,Cozinha,Sallêto Móveis,MDP,1 Porta,"[Carvalho, Grafite]",Aéreo,,Basculante
acostaricacolchoes||31350X6123,Armário,Armário de Cozinha Itatiaia Inova Arm 1pt Hor 80 Mdf Off White,"<strong>Armário de Cozinha Itatiaia Inova ARM 1PT HOR 80 c/ 1 Porta - Off White</strong><br> <br> Marca: <strong>Itatiaia</strong><br> Linha/Moelo: <strong>Itatiaia</strong><br><br>Dimensões(Cm): Comprimento(Profundidade): 31,90 x Largura: 79,90 x Altura: 34,20<br> <br> <strong>CARACTERÍSTICAS DE MÓVEIS</strong><br> <strong>Tipo de Estrutura do Móvel</strong><br> - 100% MDF<br> <strong>Tipo de Pintura</strong><br> - UV (Ultravioleta)<br> <strong>Tipo de Acabamento da Pintura</strong><br> - Semi Brilho<br> <strong>Características de móveis</strong><br> - Armário Aéreo<br> <strong>Tipo de puxador</strong><br> - Metálico<br> <strong>Quantidade de Portas</strong><br> - 1 Porta de Abrir<br> <strong>Diferenciais dos Nichos</strong><br> - Nicho para Geladeira<br> <strong>Garantia</strong><br> - 6 meses<br> <br> <br> <strong> Não nos responsabilizamos pela montagem/instalação dos produtos.</strong><br> <strong>Todas as informações divulgadas são de responsabilidade exclusiva do fabricante/fornecedor. </strong><br> <strong>Imagens Meramente Ilustrativas.</strong><br> <strong>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.</strong>","{""marca"":""Itatiaia"",""tipo"":""Nicho""}",Itatiaia,,,,Nicho,,,,,,,,,Itatiaia,MDF,1 Porta,Off White,Armário Aéreo,Não informado,Não informado,Não informado,Nicho para Geladeira,MDF,Não informado,Não informado,Cozinha,Itatiaia,MDF,1 Porta,Off White,Aéreo,,Convencional
homesupreme||3680,Armário,Armário 600x760x430mm Movelbento,"O Balcão Multiuso ASM 155 da Movelbento é perfeito para organizar os itens de cozinha. Conta com duas portas e uma prateleira móvel. Estrutura em MDP, fornecendo melhor resistência à empenamentos, impactos e maior estabilidade. Acabamento com pintura uv, trazendo beleza e maior resistência ao produto.<br> <br> Dimensões<br> Altura: 76cm<br> Largura: 60cm<br> Profundidade: 43cm<br> Peso: 18kg<br> <br> Garantia do fornecedor de 3 meses.",{},,,,,,,,,,,,,,Movelbento,MDP,2,Não informado,Balcão Multiuso,Não informado,1,móvel,Não informado,Não informado,Não informado,Não informado,cozinha,Movelbento,MDP,2 Portas,Branco,,,Convencional
almeidadistribuidor||4987p,Armário,Armário Para Banheiro Herc 34cm X 37cm X 10cm Branco,Características principais<br>MarcaHerc<br>ModeloArmário para Banheiro com espelho<br>Outras características<br>Material: PVC<br>Forma: Quadrada<br>Largura x Altura: 34 cm x 37 cm,{},,,,,,,,,,,,,,Herc,Não informado,Não informado,Branco,Armário para Banheiro,Não informado,Não informado,Não informado,Não informado,PVC,Não informado,Espelho,Banheiro,Herc,PVC,1 Porta,Branco,Suspenso,,Convencional
madeiramadeira-openapi||266947,Armário,Armário Aéreo 2 Portas Opala Sallêto Móveis,"Pensando em organizar sua cozinha e poupar espaço no ambiente mais gostoso da sua casa? Com este incrível Armário Aéreo Opala você terá maior aproveitamento de espaço e organização na sua cozinha. Espaçoso, ele é ideal para deixar o lugar mais bonito e atraente, além de dar aquela força na hora de arrumar as panelas, mantimentos ou o que mais você preferir.","{""cor"":""Branco, Preto"",""marca"":""Sallêto Móveis"",""material_da_estrutura"":""MDP"",""quantidade_de_portas"":""2 Portas""}",Sallêto Móveis,MDP,2 Portas,"Branco, Preto",,,,,,,,,,Sallêto Móveis,Não informado,2 Portas,Opala,Aéreo,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Cozinha,,,,,,,
multimoveis2||CR35069.T01,Armário,Armário Closet 60cm com 2 Gavetas Multimóveis CR35069 Branco,"O Armário Closet 60cm com 2 Gavetas Multimóveis CR35069 é produzido em madeira ecologicamente correta, MDP (15mm) com acabamento semi brilho e pintura epóxi, o que garante maior durabilidade e facilidade na limpeza. Possui 1 cabideiro em aço com pintura epóxi, 1 prateleira e 2 gavetas, podendo ser usado no quarto sem ocupar muito espaço, perfeito para espaços menores. Com design minimalista e moderno, o armário closet é o produto ideal para compor seu cantinho.<br><br>Conteúdo da Embalagem:<br>1 (um) Armário Closet<br>Kit ferragem<br>Manual de montagem<br><br>Dimensões do produto montado:<br>Altura: 183cm | Largura: 60cm | Profundidade: 45cm<br>*Você pode consultar as medidas detalhadas na imagem técnica do produto.<br><br>*As cores do produto podem sofrer variações de tonalidade de acordo com as configurações do seu dispositivo.<br><br>Imagem meramente ilustrativa. Decoração não acompanha o produto.<br><br>O produto será entregue desmontado e não disponibilizamos o serviço de montagem.","{""cor"":""Branco"",""marca"":""Multimóveis"",""material_da_estrutura"":""MDP"",""tipo"":""Closet""}",Multimóveis,MDP,,Branco,Closet,,,,,,,,,Multimóveis,MDP,Não informado,Branco,Closet,2,1,Sim,1 cabideiro em aço com pintura epóxi,Madeira,Minimalista,"1 Armário Closet
Kit ferragem
Manual de montagem",Quarto,Multimóveis,MDP,,Branco,,2,
technoxcomercioltda||13699p,Armário,Armario Retro Industrial P/ Livros e cabeceiras C/ Cabideiro,"<br>- Estante em madeira 100% reflorestada;<br><br>- Produto ecologicamente correto e sem impacto ambiental;<br><br>- Venda direto de fábrica;<br><br>- Ideal para quartos, Estudios, Lojas, Jardins banheiros, hall de entrada etc;<br><br>- Com 3 prateleiras Multiuso<br><br>- Porta acessórios em ambas as laterais;<br><br>- Cabideiro em formato quadrado;<br><br>- Prateleira maleiro para itens menos utilizados;<br><br>- Tutorial em vídeo da montagem no YouTube.<br><br>ESPECIFICAÇÕES:<br><br>Estante arara com sapateira em madeira reflorestada de Pinus<br><br>DIMENSÕES:<br><br>Altura 170cm<br><br>Largura 82cm<br><br>Profundidade 32,2cm<br><br>PESO DO MÓVEL - 10,500 kg<br><br>ITENS INCLUSOS:<br><br>UMA ESTANTE ARARA EM MADEIRA DE PINUS<br>","{""material_da_estrutura"":""Pinus""}",,Pinus,,,,,,,,,,,,Não informado,madeira,Não informado,Não informado,Armario,Não informado,3,Multiuso,Cabideiro,pinus,Retro Industrial,Prateleira maleiro,"Quartos, Estudios, Lojas, Jardins, banheiros, hall de entrada",Technox,Madeira,,,,,
decorecomamor||16715p,Armário,Armário Módulo Armário Suspenso Aéreo 4 Portas P/ Banheiro,"ARMÁRIO AÉREO 4 PORTAS MULTIUSO SUSPENSO DE PAREDE<br><br>Serve para vários ambientes, Armário Aéreo de parede Multiuso.<br><br>Para você que procura um móvel que ocupa pouco espaço e que ofereça beleza e praticidade a Nova Decor desenvolveu esse lindo armário de parede, ideal para te ajudar na organização da sua cozinha, dispensa, lavanderia, Escritório, com 04 Portas, além de 02 Nichos, com espaços suficientes para armazenarem temperos, materiais de limpeza, panos, etc.. Medidas: (A/L/P):<br>Altura: 62 cm<br>Largura: 120 cm<br>Profundidade: 27 cm<br><br>Cor Branco<br>4 Portas<br>Acabamento alto brilho<br>Puxadores PVC Cromados<br><br><br>FOTOS REAIS DO PRODUTO","{""cor"":""Branco"",""marca"":""Decore Com Amor"",""quantidade_de_portas"":""4 Portas"",""tipo"":""Aéreo""}",Decore Com Amor,,4 Portas,Branco,Aéreo,,,,,,,,,Nova Decor,Não informado,4 Portas,Branco,Aéreo,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Banheiro,Decore com Amor,,4 Portas,Branco,Aéreo,,Convencional
madeiramadeira-openapi||184881,Armário,Armário Aéreo 80cm 1 Porta Basculante,"A Kappesberg traz um design clássico e requintado, que permite combinações que deixarão o ambiente de sua casa muito mais prática que lhe garantirá mais funcionalidade no seu dia-a-dia. Com uma grande variedade de produtos e lançamentos baseados em tecnologia e design inovadores.","{""marca"":""Kappesberg"",""material_da_estrutura"":""MDP"",""quantidade_de_portas"":""1 Porta"",""tipo"":""Aéreo, Basculante""}",Kappesberg,MDP,1 Porta,,"Aéreo, Basculante",,,,,,,,,Kappesberg,Não informado,1 Porta,Não informado,Aéreo,Não informado,Não informado,Não informado,Não informado,Não informado,Clássico,Basculante,Não informado,,,,,,,
lojasmm||4772,Armário,Armário Aéreo 2 Portas 120cm Lara Luciane,"Mobílie sua cozinha com móveis lindos e de qualidade. Com este moderno Armário aéreo de 120cm de largura, com 2 portas. A estrutura é em MDP com acabamento em BP e fundo em chapa dura.<br> <br> <br> Características:<br> Modelo: Lara 1,20 2PTS<br> Matéria prima em MDP 15 mm<br> 3 prateleiras<br> 2 Portas<br> Dobradiças metálicas 26 mm<br> Não Possui Pistão a gás<br> Sem gavetas<br> Sem corrediças<br> Montagem: Cavilhas e Parafusos<br> 2 Puxadores Em Plástico.<br> <br> <br> Dimensões:<br> Altura: 64 cm<br> Largura: 120 cm<br> Profundidade: 30 cm<br> Peso: 25.5 Kg<br> <br> <br> Garantia do Fornecedor de 6 meses","{""cor"":""Branco, Carvalho"",""marca"":""Luciane Móveis"",""material_da_estrutura"":""MDP""}",Luciane Móveis,MDP,,"Branco, Carvalho",,,,,,,,,,Luciane,MDP,2,Não informado,Aéreo,0,3,Não informado,Não informado,MDP,Moderno,Dobradiças metálicas,Cozinha,,,,,,,
